,ecorregion_nivel_1,fecha,num_incendios,area_km2_ecorregiones,incendios_cada_km2
2344,Grandes Planicies,2013-01-29,2,47284103.38333672,4.229751347478897e-08
2345,Grandes Planicies,2013-02-05,1,47284103.38333672,2.1148756737394486e-08
2346,Grandes Planicies,2013-02-25,1,47284103.38333672,2.1148756737394486e-08
2347,Grandes Planicies,2013-02-27,2,47284103.38333672,4.229751347478897e-08
2348,Grandes Planicies,2013-03-04,1,47284103.38333672,2.1148756737394486e-08
2349,Grandes Planicies,2013-03-17,2,47284103.38333672,4.229751347478897e-08
2350,Grandes Planicies,2013-03-18,1,47284103.38333672,2.1148756737394486e-08
2351,Grandes Planicies,2013-03-29,1,47284103.38333672,2.1148756737394486e-08
2352,Grandes Planicies,2013-04-11,3,47284103.38333672,6.344627021218346e-08
2353,Grandes Planicies,2013-04-14,1,47284103.38333672,2.1148756737394486e-08
2354,Grandes Planicies,2013-04-19,1,47284103.38333672,2.1148756737394486e-08
2355,Grandes Planicies,2013-04-21,2,47284103.38333672,4.229751347478897e-08
2356,Grandes Planicies,2013-05-09,3,47284103.38333672,6.344627021218346e-08
2357,Grandes Planicies,2013-05-27,1,47284103.38333672,2.1148756737394486e-08
2358,Grandes Planicies,2013-06-01,1,47284103.38333672,2.1148756737394486e-08
2359,Grandes Planicies,2013-06-15,1,47284103.38333672,2.1148756737394486e-08
2360,Grandes Planicies,2013-06-22,1,47284103.38333672,2.1148756737394486e-08
2361,Grandes Planicies,2013-12-17,1,47284103.38333672,2.1148756737394486e-08
2362,Grandes Planicies,2014-02-14,2,47284103.38333672,4.229751347478897e-08
2363,Grandes Planicies,2014-02-15,1,47284103.38333672,2.1148756737394486e-08
2364,Grandes Planicies,2014-04-11,1,47284103.38333672,2.1148756737394486e-08
2365,Grandes Planicies,2014-04-15,1,47284103.38333672,2.1148756737394486e-08
2366,Grandes Planicies,2014-04-28,1,47284103.38333672,2.1148756737394486e-08
2367,Grandes Planicies,2014-04-29,1,47284103.38333672,2.1148756737394486e-08
2368,Grandes Planicies,2014-05-15,4,47284103.38333672,8.459502694957794e-08
2369,Grandes Planicies,2014-05-16,3,47284103.38333672,6.344627021218346e-08
2370,Grandes Planicies,2014-06-18,2,47284103.38333672,4.229751347478897e-08
2371,Grandes Planicies,2014-07-24,3,47284103.38333672,6.344627021218346e-08
2372,Grandes Planicies,2014-08-16,2,47284103.38333672,4.229751347478897e-08
2373,Grandes Planicies,2014-08-25,1,47284103.38333672,2.1148756737394486e-08
2374,Grandes Planicies,2014-10-10,1,47284103.38333672,2.1148756737394486e-08
2375,Grandes Planicies,2014-10-15,2,47284103.38333672,4.229751347478897e-08
2376,Grandes Planicies,2014-10-28,1,47284103.38333672,2.1148756737394486e-08
2377,Grandes Planicies,2015-03-12,1,47284103.38333672,2.1148756737394486e-08
2378,Grandes Planicies,2015-07-16,1,47284103.38333672,2.1148756737394486e-08
2379,Grandes Planicies,2015-07-24,2,47284103.38333672,4.229751347478897e-08
2380,Grandes Planicies,2015-07-26,1,47284103.38333672,2.1148756737394486e-08
2381,Grandes Planicies,2015-07-28,1,47284103.38333672,2.1148756737394486e-08
2382,Grandes Planicies,2015-07-29,2,47284103.38333672,4.229751347478897e-08
2383,Grandes Planicies,2015-07-30,1,47284103.38333672,2.1148756737394486e-08
2384,Grandes Planicies,2015-07-31,2,47284103.38333672,4.229751347478897e-08
2385,Grandes Planicies,2015-08-01,2,47284103.38333672,4.229751347478897e-08
2386,Grandes Planicies,2015-08-07,1,47284103.38333672,2.1148756737394486e-08
2387,Grandes Planicies,2015-08-08,4,47284103.38333672,8.459502694957794e-08
2388,Grandes Planicies,2015-08-10,5,47284103.38333672,1.0574378368697244e-07
2389,Grandes Planicies,2015-08-13,2,47284103.38333672,4.229751347478897e-08
2390,Grandes Planicies,2015-08-14,1,47284103.38333672,2.1148756737394486e-08
2391,Grandes Planicies,2015-08-19,1,47284103.38333672,2.1148756737394486e-08
2392,Grandes Planicies,2015-08-24,1,47284103.38333672,2.1148756737394486e-08
2393,Grandes Planicies,2015-08-31,1,47284103.38333672,2.1148756737394486e-08
2394,Grandes Planicies,2015-09-05,1,47284103.38333672,2.1148756737394486e-08
2395,Grandes Planicies,2015-09-11,2,47284103.38333672,4.229751347478897e-08
2396,Grandes Planicies,2015-09-16,2,47284103.38333672,4.229751347478897e-08
2397,Grandes Planicies,2016-01-26,1,47284103.38333672,2.1148756737394486e-08
2398,Grandes Planicies,2016-01-28,1,47284103.38333672,2.1148756737394486e-08
2399,Grandes Planicies,2016-02-04,1,47284103.38333672,2.1148756737394486e-08
2400,Grandes Planicies,2016-02-07,2,47284103.38333672,4.229751347478897e-08
2401,Grandes Planicies,2016-02-11,1,47284103.38333672,2.1148756737394486e-08
2402,Grandes Planicies,2016-02-13,3,47284103.38333672,6.344627021218346e-08
2403,Grandes Planicies,2016-02-18,2,47284103.38333672,4.229751347478897e-08
2404,Grandes Planicies,2016-02-29,1,47284103.38333672,2.1148756737394486e-08
2405,Grandes Planicies,2016-03-03,2,47284103.38333672,4.229751347478897e-08
2406,Grandes Planicies,2016-03-14,1,47284103.38333672,2.1148756737394486e-08
2407,Grandes Planicies,2016-03-19,1,47284103.38333672,2.1148756737394486e-08
2408,Grandes Planicies,2016-04-05,2,47284103.38333672,4.229751347478897e-08
2409,Grandes Planicies,2016-04-11,3,47284103.38333672,6.344627021218346e-08
2410,Grandes Planicies,2016-05-06,4,47284103.38333672,8.459502694957794e-08
2411,Grandes Planicies,2016-06-16,1,47284103.38333672,2.1148756737394486e-08
2412,Grandes Planicies,2016-06-28,1,47284103.38333672,2.1148756737394486e-08
2413,Grandes Planicies,2016-07-04,1,47284103.38333672,2.1148756737394486e-08
2414,Grandes Planicies,2016-08-01,2,47284103.38333672,4.229751347478897e-08
2415,Grandes Planicies,2016-08-03,7,47284103.38333672,1.4804129716176142e-07
2416,Grandes Planicies,2016-08-06,2,47284103.38333672,4.229751347478897e-08
2417,Grandes Planicies,2016-08-07,1,47284103.38333672,2.1148756737394486e-08
2418,Grandes Planicies,2016-08-12,1,47284103.38333672,2.1148756737394486e-08
2419,Grandes Planicies,2016-08-24,1,47284103.38333672,2.1148756737394486e-08
2420,Grandes Planicies,2016-08-26,1,47284103.38333672,2.1148756737394486e-08
2421,Grandes Planicies,2016-09-07,4,47284103.38333672,8.459502694957794e-08
2422,Grandes Planicies,2016-09-09,1,47284103.38333672,2.1148756737394486e-08
2423,Grandes Planicies,2016-09-22,3,47284103.38333672,6.344627021218346e-08
2424,Grandes Planicies,2016-10-20,1,47284103.38333672,2.1148756737394486e-08
2425,Grandes Planicies,2016-10-24,1,47284103.38333672,2.1148756737394486e-08
2426,Grandes Planicies,2016-12-28,1,47284103.38333672,2.1148756737394486e-08
2427,Grandes Planicies,2017-01-12,1,47284103.38333672,2.1148756737394486e-08
2428,Grandes Planicies,2017-01-21,5,47284103.38333672,1.0574378368697244e-07
2429,Grandes Planicies,2017-02-12,1,47284103.38333672,2.1148756737394486e-08
2430,Grandes Planicies,2017-02-18,1,47284103.38333672,2.1148756737394486e-08
2431,Grandes Planicies,2017-02-20,1,47284103.38333672,2.1148756737394486e-08
2432,Grandes Planicies,2017-02-22,2,47284103.38333672,4.229751347478897e-08
2433,Grandes Planicies,2017-02-23,6,47284103.38333672,1.2689254042436692e-07
2434,Grandes Planicies,2017-02-24,25,47284103.38333672,5.287189184348622e-07
2435,Grandes Planicies,2017-03-01,2,47284103.38333672,4.229751347478897e-08
2436,Grandes Planicies,2017-03-24,1,47284103.38333672,2.1148756737394486e-08
2437,Grandes Planicies,2017-04-03,1,47284103.38333672,2.1148756737394486e-08
2438,Grandes Planicies,2017-04-04,1,47284103.38333672,2.1148756737394486e-08
2439,Grandes Planicies,2017-04-21,1,47284103.38333672,2.1148756737394486e-08
2440,Grandes Planicies,2017-04-23,1,47284103.38333672,2.1148756737394486e-08
2441,Grandes Planicies,2017-04-25,1,47284103.38333672,2.1148756737394486e-08
2442,Grandes Planicies,2017-04-27,3,47284103.38333672,6.344627021218346e-08
2443,Grandes Planicies,2017-04-30,1,47284103.38333672,2.1148756737394486e-08
2444,Grandes Planicies,2017-05-01,1,47284103.38333672,2.1148756737394486e-08
2445,Grandes Planicies,2017-05-11,2,47284103.38333672,4.229751347478897e-08
2446,Grandes Planicies,2017-05-13,1,47284103.38333672,2.1148756737394486e-08
2447,Grandes Planicies,2017-05-14,1,47284103.38333672,2.1148756737394486e-08
2448,Grandes Planicies,2017-05-15,1,47284103.38333672,2.1148756737394486e-08
2449,Grandes Planicies,2017-05-17,2,47284103.38333672,4.229751347478897e-08
2450,Grandes Planicies,2017-05-27,1,47284103.38333672,2.1148756737394486e-08
2451,Grandes Planicies,2017-06-05,4,47284103.38333672,8.459502694957794e-08
2452,Grandes Planicies,2017-06-06,1,47284103.38333672,2.1148756737394486e-08
2453,Grandes Planicies,2017-06-08,2,47284103.38333672,4.229751347478897e-08
2454,Grandes Planicies,2017-06-14,2,47284103.38333672,4.229751347478897e-08
2455,Grandes Planicies,2017-07-03,1,47284103.38333672,2.1148756737394486e-08
2456,Grandes Planicies,2017-07-17,1,47284103.38333672,2.1148756737394486e-08
2457,Grandes Planicies,2017-07-19,1,47284103.38333672,2.1148756737394486e-08
2458,Grandes Planicies,2017-07-21,2,47284103.38333672,4.229751347478897e-08
2459,Grandes Planicies,2017-07-26,2,47284103.38333672,4.229751347478897e-08
2460,Grandes Planicies,2017-07-30,1,47284103.38333672,2.1148756737394486e-08
2461,Grandes Planicies,2017-08-01,1,47284103.38333672,2.1148756737394486e-08
2462,Grandes Planicies,2017-08-02,2,47284103.38333672,4.229751347478897e-08
2463,Grandes Planicies,2017-08-06,5,47284103.38333672,1.0574378368697244e-07
2464,Grandes Planicies,2017-08-08,2,47284103.38333672,4.229751347478897e-08
2465,Grandes Planicies,2017-08-14,2,47284103.38333672,4.229751347478897e-08
2466,Grandes Planicies,2017-08-15,1,47284103.38333672,2.1148756737394486e-08
2467,Grandes Planicies,2017-08-28,1,47284103.38333672,2.1148756737394486e-08
2468,Grandes Planicies,2017-08-31,1,47284103.38333672,2.1148756737394486e-08
2469,Grandes Planicies,2017-09-01,1,47284103.38333672,2.1148756737394486e-08
2470,Grandes Planicies,2017-09-09,1,47284103.38333672,2.1148756737394486e-08
2471,Grandes Planicies,2017-10-19,1,47284103.38333672,2.1148756737394486e-08
2472,Grandes Planicies,2017-11-22,1,47284103.38333672,2.1148756737394486e-08
2473,Grandes Planicies,2017-12-05,1,47284103.38333672,2.1148756737394486e-08
2474,Grandes Planicies,2017-12-21,2,47284103.38333672,4.229751347478897e-08
2475,Grandes Planicies,2018-01-15,2,47284103.38333672,4.229751347478897e-08
2476,Grandes Planicies,2018-02-14,2,47284103.38333672,4.229751347478897e-08
2477,Grandes Planicies,2018-03-04,1,47284103.38333672,2.1148756737394486e-08
2478,Grandes Planicies,2018-03-07,1,47284103.38333672,2.1148756737394486e-08
2479,Grandes Planicies,2018-03-20,1,47284103.38333672,2.1148756737394486e-08
2480,Grandes Planicies,2018-03-31,2,47284103.38333672,4.229751347478897e-08
2481,Grandes Planicies,2018-04-01,1,47284103.38333672,2.1148756737394486e-08
2482,Grandes Planicies,2018-04-13,2,47284103.38333672,4.229751347478897e-08
2483,Grandes Planicies,2018-05-11,1,47284103.38333672,2.1148756737394486e-08
2484,Grandes Planicies,2018-05-14,1,47284103.38333672,2.1148756737394486e-08
2485,Grandes Planicies,2018-05-16,1,47284103.38333672,2.1148756737394486e-08
2486,Grandes Planicies,2018-05-17,1,47284103.38333672,2.1148756737394486e-08
2487,Grandes Planicies,2018-05-18,2,47284103.38333672,4.229751347478897e-08
2488,Grandes Planicies,2018-07-03,1,47284103.38333672,2.1148756737394486e-08
2489,Grandes Planicies,2018-07-18,3,47284103.38333672,6.344627021218346e-08
2490,Grandes Planicies,2018-07-31,1,47284103.38333672,2.1148756737394486e-08
2491,Grandes Planicies,2018-08-02,2,47284103.38333672,4.229751347478897e-08
2492,Grandes Planicies,2018-08-14,2,47284103.38333672,4.229751347478897e-08
2493,Grandes Planicies,2018-08-17,1,47284103.38333672,2.1148756737394486e-08
2494,Grandes Planicies,2018-08-23,2,47284103.38333672,4.229751347478897e-08
2495,Grandes Planicies,2018-08-25,1,47284103.38333672,2.1148756737394486e-08
2496,Grandes Planicies,2018-08-27,2,47284103.38333672,4.229751347478897e-08
2497,Grandes Planicies,2018-08-29,1,47284103.38333672,2.1148756737394486e-08
2498,Grandes Planicies,2018-08-30,4,47284103.38333672,8.459502694957794e-08
2499,Grandes Planicies,2018-08-31,2,47284103.38333672,4.229751347478897e-08
2500,Grandes Planicies,2018-09-03,1,47284103.38333672,2.1148756737394486e-08
2501,Grandes Planicies,2018-09-04,6,47284103.38333672,1.2689254042436692e-07
2502,Grandes Planicies,2018-09-05,1,47284103.38333672,2.1148756737394486e-08
2503,Grandes Planicies,2018-09-08,1,47284103.38333672,2.1148756737394486e-08
2504,Grandes Planicies,2018-09-26,1,47284103.38333672,2.1148756737394486e-08
2505,Grandes Planicies,2018-12-15,1,47284103.38333672,2.1148756737394486e-08
2506,Grandes Planicies,2019-02-21,2,47284103.38333672,4.229751347478897e-08
2507,Grandes Planicies,2019-02-24,1,47284103.38333672,2.1148756737394486e-08
2508,Grandes Planicies,2019-03-12,1,47284103.38333672,2.1148756737394486e-08
2509,Grandes Planicies,2019-04-08,2,47284103.38333672,4.229751347478897e-08
2510,Grandes Planicies,2019-04-09,3,47284103.38333672,6.344627021218346e-08
2511,Grandes Planicies,2019-04-10,3,47284103.38333672,6.344627021218346e-08
2512,Grandes Planicies,2019-04-13,3,47284103.38333672,6.344627021218346e-08
2513,Grandes Planicies,2019-04-18,2,47284103.38333672,4.229751347478897e-08
2514,Grandes Planicies,2019-04-19,1,47284103.38333672,2.1148756737394486e-08
2515,Grandes Planicies,2019-06-07,1,47284103.38333672,2.1148756737394486e-08
2516,Grandes Planicies,2019-06-21,4,47284103.38333672,8.459502694957794e-08
2517,Grandes Planicies,2019-07-20,2,47284103.38333672,4.229751347478897e-08
2518,Grandes Planicies,2019-07-22,1,47284103.38333672,2.1148756737394486e-08
2519,Grandes Planicies,2019-07-28,1,47284103.38333672,2.1148756737394486e-08
2520,Grandes Planicies,2019-07-29,1,47284103.38333672,2.1148756737394486e-08
2521,Grandes Planicies,2019-08-03,1,47284103.38333672,2.1148756737394486e-08
2522,Grandes Planicies,2019-08-05,3,47284103.38333672,6.344627021218346e-08
2523,Grandes Planicies,2019-08-06,1,47284103.38333672,2.1148756737394486e-08
2524,Grandes Planicies,2019-08-12,2,47284103.38333672,4.229751347478897e-08
2525,Grandes Planicies,2019-08-14,2,47284103.38333672,4.229751347478897e-08
2526,Grandes Planicies,2019-08-16,1,47284103.38333672,2.1148756737394486e-08
2527,Grandes Planicies,2019-08-21,2,47284103.38333672,4.229751347478897e-08
2528,Grandes Planicies,2019-09-09,1,47284103.38333672,2.1148756737394486e-08
2529,Grandes Planicies,2019-10-13,2,47284103.38333672,4.229751347478897e-08
2530,Grandes Planicies,2019-11-05,1,47284103.38333672,2.1148756737394486e-08
2531,Grandes Planicies,2019-12-02,2,47284103.38333672,4.229751347478897e-08
2532,Desiertos de America del Norte,2000-11-10,1,284959255.22780746,3.5092736300161975e-09
2533,Desiertos de America del Norte,2001-01-17,1,284959255.22780746,3.5092736300161975e-09
2534,Desiertos de America del Norte,2001-03-09,2,284959255.22780746,7.018547260032395e-09
2535,Desiertos de America del Norte,2001-03-17,1,284959255.22780746,3.5092736300161975e-09
2536,Desiertos de America del Norte,2001-04-03,1,284959255.22780746,3.5092736300161975e-09
2537,Desiertos de America del Norte,2001-04-04,1,284959255.22780746,3.5092736300161975e-09
2538,Desiertos de America del Norte,2001-04-07,1,284959255.22780746,3.5092736300161975e-09
2539,Desiertos de America del Norte,2001-05-12,1,284959255.22780746,3.5092736300161975e-09
2540,Desiertos de America del Norte,2001-05-25,4,284959255.22780746,1.403709452006479e-08
2541,Desiertos de America del Norte,2001-05-28,1,284959255.22780746,3.5092736300161975e-09
2542,Desiertos de America del Norte,2001-05-29,2,284959255.22780746,7.018547260032395e-09
2543,Desiertos de America del Norte,2001-06-01,4,284959255.22780746,1.403709452006479e-08
2544,Desiertos de America del Norte,2001-06-03,1,284959255.22780746,3.5092736300161975e-09
2545,Desiertos de America del Norte,2001-06-05,4,284959255.22780746,1.403709452006479e-08
2546,Desiertos de America del Norte,2001-06-06,1,284959255.22780746,3.5092736300161975e-09
2547,Desiertos de America del Norte,2001-06-07,2,284959255.22780746,7.018547260032395e-09
2548,Desiertos de America del Norte,2001-06-08,4,284959255.22780746,1.403709452006479e-08
2549,Desiertos de America del Norte,2001-06-09,1,284959255.22780746,3.5092736300161975e-09
2550,Desiertos de America del Norte,2001-06-11,1,284959255.22780746,3.5092736300161975e-09
2551,Desiertos de America del Norte,2001-06-12,2,284959255.22780746,7.018547260032395e-09
2552,Desiertos de America del Norte,2001-06-14,1,284959255.22780746,3.5092736300161975e-09
2553,Desiertos de America del Norte,2001-07-06,1,284959255.22780746,3.5092736300161975e-09
2554,Desiertos de America del Norte,2001-07-07,1,284959255.22780746,3.5092736300161975e-09
2555,Desiertos de America del Norte,2001-07-11,1,284959255.22780746,3.5092736300161975e-09
2556,Desiertos de America del Norte,2001-07-12,2,284959255.22780746,7.018547260032395e-09
2557,Desiertos de America del Norte,2001-07-13,2,284959255.22780746,7.018547260032395e-09
2558,Desiertos de America del Norte,2001-07-14,1,284959255.22780746,3.5092736300161975e-09
2559,Desiertos de America del Norte,2001-07-15,13,284959255.22780746,4.562055719021057e-08
2560,Desiertos de America del Norte,2001-07-17,1,284959255.22780746,3.5092736300161975e-09
2561,Desiertos de America del Norte,2001-07-18,2,284959255.22780746,7.018547260032395e-09
2562,Desiertos de America del Norte,2001-07-19,1,284959255.22780746,3.5092736300161975e-09
2563,Desiertos de America del Norte,2001-07-20,2,284959255.22780746,7.018547260032395e-09
2564,Desiertos de America del Norte,2001-08-02,2,284959255.22780746,7.018547260032395e-09
2565,Desiertos de America del Norte,2001-08-03,1,284959255.22780746,3.5092736300161975e-09
2566,Desiertos de America del Norte,2001-08-07,3,284959255.22780746,1.0527820890048593e-08
2567,Desiertos de America del Norte,2001-08-28,1,284959255.22780746,3.5092736300161975e-09
2568,Desiertos de America del Norte,2001-09-04,2,284959255.22780746,7.018547260032395e-09
2569,Desiertos de America del Norte,2001-10-16,2,284959255.22780746,7.018547260032395e-09
2570,Desiertos de America del Norte,2001-12-05,1,284959255.22780746,3.5092736300161975e-09
2571,Desiertos de America del Norte,2001-12-07,1,284959255.22780746,3.5092736300161975e-09
2572,Desiertos de America del Norte,2001-12-16,2,284959255.22780746,7.018547260032395e-09
2573,Desiertos de America del Norte,2001-12-25,1,284959255.22780746,3.5092736300161975e-09
2574,Desiertos de America del Norte,2001-12-26,2,284959255.22780746,7.018547260032395e-09
2575,Desiertos de America del Norte,2001-12-29,1,284959255.22780746,3.5092736300161975e-09
2576,Desiertos de America del Norte,2002-02-26,1,284959255.22780746,3.5092736300161975e-09
2577,Desiertos de America del Norte,2002-03-07,4,284959255.22780746,1.403709452006479e-08
2578,Desiertos de America del Norte,2002-03-13,3,284959255.22780746,1.0527820890048593e-08
