,tipo_suelo,fecha,num_incendios,area_km2_tipo_suelo,incendios_cada_km2
3838,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-14,1,900196336.2952371,1.110868773489465e-09
3839,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-15,2,900196336.2952371,2.22173754697893e-09
3840,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-19,4,900196336.2952371,4.44347509395786e-09
3841,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-21,3,900196336.2952371,3.332606320468395e-09
3842,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-23,2,900196336.2952371,2.22173754697893e-09
3843,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-24,3,900196336.2952371,3.332606320468395e-09
3844,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-25,1,900196336.2952371,1.110868773489465e-09
3845,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-26,3,900196336.2952371,3.332606320468395e-09
3846,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-27,2,900196336.2952371,2.22173754697893e-09
3847,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-28,1,900196336.2952371,1.110868773489465e-09
3848,"Manejo agricola, pecuario y forestal (plantaciones)",2017-12-30,4,900196336.2952371,4.44347509395786e-09
3849,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-01,2,900196336.2952371,2.22173754697893e-09
3850,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-02,4,900196336.2952371,4.44347509395786e-09
3851,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-04,3,900196336.2952371,3.332606320468395e-09
3852,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-05,10,900196336.2952371,1.110868773489465e-08
3853,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-06,1,900196336.2952371,1.110868773489465e-09
3854,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-07,5,900196336.2952371,5.554343867447325e-09
3855,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-08,2,900196336.2952371,2.22173754697893e-09
3856,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-09,10,900196336.2952371,1.110868773489465e-08
3857,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-10,1,900196336.2952371,1.110868773489465e-09
3858,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-11,6,900196336.2952371,6.66521264093679e-09
3859,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-12,8,900196336.2952371,8.88695018791572e-09
3860,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-13,6,900196336.2952371,6.66521264093679e-09
3861,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-14,3,900196336.2952371,3.332606320468395e-09
3862,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-15,5,900196336.2952371,5.554343867447325e-09
3863,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-16,1,900196336.2952371,1.110868773489465e-09
3864,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-17,1,900196336.2952371,1.110868773489465e-09
3865,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-18,2,900196336.2952371,2.22173754697893e-09
3866,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-20,4,900196336.2952371,4.44347509395786e-09
3867,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-22,2,900196336.2952371,2.22173754697893e-09
3868,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-24,1,900196336.2952371,1.110868773489465e-09
3869,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-25,2,900196336.2952371,2.22173754697893e-09
3870,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-27,2,900196336.2952371,2.22173754697893e-09
3871,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-29,2,900196336.2952371,2.22173754697893e-09
3872,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-30,6,900196336.2952371,6.66521264093679e-09
3873,"Manejo agricola, pecuario y forestal (plantaciones)",2018-01-31,6,900196336.2952371,6.66521264093679e-09
3874,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-01,1,900196336.2952371,1.110868773489465e-09
3875,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-04,4,900196336.2952371,4.44347509395786e-09
3876,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-05,4,900196336.2952371,4.44347509395786e-09
3877,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-06,2,900196336.2952371,2.22173754697893e-09
3878,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-07,2,900196336.2952371,2.22173754697893e-09
3879,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-08,1,900196336.2952371,1.110868773489465e-09
3880,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-10,1,900196336.2952371,1.110868773489465e-09
3881,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-11,1,900196336.2952371,1.110868773489465e-09
3882,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-14,1,900196336.2952371,1.110868773489465e-09
3883,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-16,2,900196336.2952371,2.22173754697893e-09
3884,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-18,2,900196336.2952371,2.22173754697893e-09
3885,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-19,4,900196336.2952371,4.44347509395786e-09
3886,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-20,1,900196336.2952371,1.110868773489465e-09
3887,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-21,8,900196336.2952371,8.88695018791572e-09
3888,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-22,1,900196336.2952371,1.110868773489465e-09
3889,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-23,7,900196336.2952371,7.776081414426256e-09
3890,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-24,1,900196336.2952371,1.110868773489465e-09
3891,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-25,6,900196336.2952371,6.66521264093679e-09
3892,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-27,3,900196336.2952371,3.332606320468395e-09
3893,"Manejo agricola, pecuario y forestal (plantaciones)",2018-02-28,5,900196336.2952371,5.554343867447325e-09
3894,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-01,2,900196336.2952371,2.22173754697893e-09
3895,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-02,9,900196336.2952371,9.997818961405185e-09
3896,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-03,2,900196336.2952371,2.22173754697893e-09
3897,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-04,7,900196336.2952371,7.776081414426256e-09
3898,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-05,2,900196336.2952371,2.22173754697893e-09
3899,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-06,2,900196336.2952371,2.22173754697893e-09
3900,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-07,5,900196336.2952371,5.554343867447325e-09
3901,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-08,3,900196336.2952371,3.332606320468395e-09
3902,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-09,7,900196336.2952371,7.776081414426256e-09
3903,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-10,3,900196336.2952371,3.332606320468395e-09
3904,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-11,5,900196336.2952371,5.554343867447325e-09
3905,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-12,5,900196336.2952371,5.554343867447325e-09
3906,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-14,5,900196336.2952371,5.554343867447325e-09
3907,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-15,3,900196336.2952371,3.332606320468395e-09
3908,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-16,9,900196336.2952371,9.997818961405185e-09
3909,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-17,2,900196336.2952371,2.22173754697893e-09
3910,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-18,6,900196336.2952371,6.66521264093679e-09
3911,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-19,6,900196336.2952371,6.66521264093679e-09
3912,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-20,17,900196336.2952371,1.8884769149320906e-08
3913,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-21,3,900196336.2952371,3.332606320468395e-09
3914,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-22,7,900196336.2952371,7.776081414426256e-09
3915,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-23,2,900196336.2952371,2.22173754697893e-09
3916,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-24,5,900196336.2952371,5.554343867447325e-09
3917,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-25,9,900196336.2952371,9.997818961405185e-09
3918,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-26,11,900196336.2952371,1.2219556508384116e-08
3919,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-27,17,900196336.2952371,1.8884769149320906e-08
3920,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-28,7,900196336.2952371,7.776081414426256e-09
3921,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-29,13,900196336.2952371,1.4441294055363046e-08
3922,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-30,7,900196336.2952371,7.776081414426256e-09
3923,"Manejo agricola, pecuario y forestal (plantaciones)",2018-03-31,3,900196336.2952371,3.332606320468395e-09
3924,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-01,7,900196336.2952371,7.776081414426256e-09
3925,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-02,2,900196336.2952371,2.22173754697893e-09
3926,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-03,23,900196336.2952371,2.5549981790257696e-08
3927,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-04,5,900196336.2952371,5.554343867447325e-09
3928,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-05,10,900196336.2952371,1.110868773489465e-08
3929,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-06,7,900196336.2952371,7.776081414426256e-09
3930,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-07,7,900196336.2952371,7.776081414426256e-09
3931,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-08,16,900196336.2952371,1.777390037583144e-08
3932,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-09,12,900196336.2952371,1.333042528187358e-08
3933,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-10,13,900196336.2952371,1.4441294055363046e-08
3934,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-11,3,900196336.2952371,3.332606320468395e-09
3935,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-12,7,900196336.2952371,7.776081414426256e-09
3936,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-13,19,900196336.2952371,2.1106506696299837e-08
3937,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-14,22,900196336.2952371,2.4439113016768232e-08
3938,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-15,10,900196336.2952371,1.110868773489465e-08
3939,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-16,9,900196336.2952371,9.997818961405185e-09
3940,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-17,5,900196336.2952371,5.554343867447325e-09
3941,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-18,10,900196336.2952371,1.110868773489465e-08
3942,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-19,8,900196336.2952371,8.88695018791572e-09
3943,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-20,7,900196336.2952371,7.776081414426256e-09
3944,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-21,13,900196336.2952371,1.4441294055363046e-08
3945,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-22,5,900196336.2952371,5.554343867447325e-09
3946,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-23,10,900196336.2952371,1.110868773489465e-08
3947,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-24,6,900196336.2952371,6.66521264093679e-09
3948,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-25,10,900196336.2952371,1.110868773489465e-08
3949,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-26,18,900196336.2952371,1.999563792281037e-08
3950,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-27,8,900196336.2952371,8.88695018791572e-09
3951,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-28,10,900196336.2952371,1.110868773489465e-08
3952,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-29,15,900196336.2952371,1.6663031602341975e-08
3953,"Manejo agricola, pecuario y forestal (plantaciones)",2018-04-30,5,900196336.2952371,5.554343867447325e-09
3954,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-01,12,900196336.2952371,1.333042528187358e-08
3955,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-02,7,900196336.2952371,7.776081414426256e-09
3956,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-03,4,900196336.2952371,4.44347509395786e-09
3957,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-04,5,900196336.2952371,5.554343867447325e-09
3958,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-05,3,900196336.2952371,3.332606320468395e-09
3959,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-06,4,900196336.2952371,4.44347509395786e-09
3960,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-07,6,900196336.2952371,6.66521264093679e-09
3961,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-08,7,900196336.2952371,7.776081414426256e-09
3962,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-09,5,900196336.2952371,5.554343867447325e-09
3963,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-10,7,900196336.2952371,7.776081414426256e-09
3964,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-11,3,900196336.2952371,3.332606320468395e-09
3965,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-12,12,900196336.2952371,1.333042528187358e-08
3966,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-13,1,900196336.2952371,1.110868773489465e-09
3967,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-14,2,900196336.2952371,2.22173754697893e-09
3968,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-15,10,900196336.2952371,1.110868773489465e-08
3969,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-16,8,900196336.2952371,8.88695018791572e-09
3970,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-17,8,900196336.2952371,8.88695018791572e-09
3971,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-18,6,900196336.2952371,6.66521264093679e-09
3972,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-19,16,900196336.2952371,1.777390037583144e-08
3973,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-20,4,900196336.2952371,4.44347509395786e-09
3974,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-21,7,900196336.2952371,7.776081414426256e-09
3975,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-22,2,900196336.2952371,2.22173754697893e-09
3976,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-23,3,900196336.2952371,3.332606320468395e-09
3977,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-24,21,900196336.2952371,2.3328244243278765e-08
3978,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-25,6,900196336.2952371,6.66521264093679e-09
3979,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-26,6,900196336.2952371,6.66521264093679e-09
3980,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-28,7,900196336.2952371,7.776081414426256e-09
3981,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-29,3,900196336.2952371,3.332606320468395e-09
3982,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-30,14,900196336.2952371,1.555216282885251e-08
3983,"Manejo agricola, pecuario y forestal (plantaciones)",2018-05-31,1,900196336.2952371,1.110868773489465e-09
3984,"Manejo agricola, pecuario y forestal (plantaciones)",2018-06-01,5,900196336.2952371,5.554343867447325e-09
3985,"Manejo agricola, pecuario y forestal (plantaciones)",2018-06-02,9,900196336.2952371,9.997818961405185e-09
3986,"Manejo agricola, pecuario y forestal (plantaciones)",2018-06-03,3,900196336.2952371,3.332606320468395e-09
3987,"Manejo agricola, pecuario y forestal (plantaciones)",2018-06-04,3,900196336.2952371,3.332606320468395e-09
3988,"Manejo agricola, pecuario y forestal (plantaciones)",2018-06-05,1,900196336.2952371,1.110868773489465e-09
3989,"Manejo agricola, pecuario y forestal (plantaciones)",2018-06-06,8,900196336.2952371,8.88695018791572e-09
3990,"Manejo agricola, pecuario y forestal (plantaciones)",2018-06-07,3,900196336.2952371,3.332606320468395e-09
3991,"Manejo agricola, pecuario y forestal (plantaciones)",2018-06-08,3,900196336.2952371,3.332606320468395e-09
